folder,favorite,type,name,notes,fields,reprompt,login_uri,login_username,login_password,login_totp
test_folder,,login,TestAccount_272,Demo login for testing,,0,https://demoservice.org,demo_cat_68,Password277!,
test_folder,1,login,TestAccount_273,Demo login for testing,,0,https://testapp.net,test_user_903,TestPass796,
test_folder,,login,TestAccount_274,Demo login for testing,,0,https://samplesite.edu,test_user_242,Password194!,
test_folder,,login,TestAccount_275,Mock user for system testing,,0,https://mocksite.com,sample_email_55,Admin785#,
test_folder,,login,TestAccount_276,Demo login for testing,,0,https://demoservice.org,sample_shopping_93,TestPass757,
test_folder,,login,TestAccount_277,Sample account for documentation,,0,https://samplesite.edu,sample_banking_56,Admin175#,
test_folder,,login,TestAccount_278,Sample account for documentation,,0,https://testapp.net,demo_password_92,TestPass845,
test_folder,1,login,TestAccount_279,Demo login for testing,,0,https://samplesite.edu,demo_love_82,Admin931#,
test_folder,,login,TestAccount_280,Sample account for documentation,,0,https://testapp.net,demo_admin_83,Admin276#,
test_folder,,login,TestAccount_281,Demo login for testing,,0,https://demoservice.org,demo_password_31,Admin266#,
test_folder,,login,TestAccount_282,Test account for development,,0,https://samplesite.edu,sample_shopping_38,Admin325#,
test_folder,,login,TestAccount_283,Test account for development,,0,https://mocksite.com,test_user_537,TestPass121,
test_folder,,login,TestAccount_284,Test account for development,,0,https://demoservice.org,test_user_863,Admin208#,
test_folder,,login,TestAccount_285,Test account for development,,0,https://mocksite.com,sample_banking_90,TestPass475,
test_folder,,login,TestAccount_286,Demo login for testing,,0,https://testapp.net,demo_work_88,Password508!,
test_folder,,login,TestAccount_287,Mock user for system testing,,0,https://samplesite.edu,test_user_239,Password204!,
test_folder,,login,TestAccount_288,Demo login for testing,,0,https://demoservice.org,test_user_517,TestPass490,
test_folder,,login,TestAccount_289,Sample account for documentation,,0,https://testapp.net,test_user_277,Password894!,
test_folder,,login,TestAccount_290,Mock user for system testing,,0,https://testapp.net,demo_cat_34,Password422!,
test_folder,1,login,TestAccount_291,Mock user for system testing,,0,https://demoservice.org,demo_test_74,TestPass720,
test_folder,1,login,TestAccount_292,Sample account for documentation,,0,https://samplesite.edu,demo_love_75,Password705!,
test_folder,,login,TestAccount_293,Sample account for documentation,,0,https://samplesite.edu,test_user_657,Password903!,
test_folder,1,login,TestAccount_294,Test account for development,,0,https://demoservice.org,sample_email_8,Password252!,
test_folder,,login,TestAccount_295,Demo login for testing,,0,https://demoservice.org,sample_social_93,TestPass762,
test_folder,1,login,TestAccount_296,Test account for development,,0,https://demoservice.org,demo_cat_32,TestPass376,
test_folder,,login,TestAccount_297,Test account for development,,0,https://testapp.net,sample_social_40,Admin292#,
test_folder,,login,TestAccount_298,Mock user for system testing,,0,https://samplesite.edu,sample_email_7,TestPass802,
test_folder,,login,TestAccount_299,Mock user for system testing,,0,https://testapp.net,demo_test_20,Admin668#,
test_folder,,login,TestAccount_300,Sample account for documentation,,0,https://samplesite.edu,test_user_520,Admin562#,
test_folder,1,login,TestAccount_301,Sample account for documentation,,0,https://testapp.net,sample_banking_58,TestPass269,
test_folder,1,login,TestAccount_302,Sample account for documentation,,0,https://samplesite.edu,test_user_729,Admin662#,
test_folder,1,login,TestAccount_303,Demo login for testing,,0,https://demoservice.org,test_user_427,Admin934#,
test_folder,1,login,TestAccount_304,Demo login for testing,,0,https://samplesite.edu,test_user_382,TestPass850,
test_folder,,login,TestAccount_305,Test account for development,,0,https://samplesite.edu,demo_love_69,Admin805#,
test_folder,1,login,TestAccount_306,Test account for development,,0,https://mocksite.com,demo_test_69,TestPass509,
test_folder,1,login,TestAccount_307,Demo login for testing,,0,https://demoservice.org,demo_cat_58,TestPass789,
test_folder,,login,TestAccount_308,Test account for development,,0,https://testapp.net,sample_banking_23,Password774!,
test_folder,,login,TestAccount_309,Mock user for system testing,,0,https://demoservice.org,demo_work_18,TestPass389,
test_folder,1,login,TestAccount_310,Mock user for system testing,,0,https://samplesite.edu,sample_banking_87,TestPass935,
test_folder,1,login,TestAccount_311,Sample account for documentation,,0,https://demoservice.org,sample_social_92,Password588!,
test_folder,,login,TestAccount_312,Demo login for testing,,0,https://mocksite.com,test_user_927,Password874!,
test_folder,,login,TestAccount_313,Test account for development,,0,https://demoservice.org,test_user_258,Admin733#,
test_folder,1,login,TestAccount_314,Mock user for system testing,,0,https://testapp.net,demo_love_95,TestPass481,
test_folder,,login,TestAccount_315,Mock user for system testing,,0,https://samplesite.edu,sample_shopping_41,TestPass170,
test_folder,,login,TestAccount_316,Test account for development,,0,https://testapp.net,test_user_462,TestPass123,
test_folder,1,login,TestAccount_317,Mock user for system testing,,0,https://demoservice.org,demo_love_67,Admin885#,
test_folder,1,login,TestAccount_318,Sample account for documentation,,0,https://testapp.net,demo_love_51,Admin212#,
test_folder,,login,TestAccount_319,Test account for development,,0,https://testapp.net,sample_social_3,Admin300#,
test_folder,1,login,TestAccount_320,Mock user for system testing,,0,https://testapp.net,demo_love_99,Password906!,
test_folder,1,login,TestAccount_321,Demo login for testing,,0,https://demoservice.org,test_user_281,Password192!,
test_folder,1,login,TestAccount_322,Demo login for testing,,0,https://samplesite.edu,sample_email_7,Password927!,
test_folder,1,login,TestAccount_323,Sample account for documentation,,0,https://mocksite.com,demo_admin_85,TestPass658,
test_folder,,login,TestAccount_324,Sample account for documentation,,0,https://mocksite.com,demo_admin_39,Admin716#,
test_folder,1,login,TestAccount_325,Demo login for testing,,0,https://testapp.net,demo_work_87,TestPass455,
test_folder,,login,TestAccount_326,Sample account for documentation,,0,https://samplesite.edu,demo_admin_22,Password442!,
test_folder,1,login,TestAccount_327,Test account for development,,0,https://testapp.net,sample_shopping_27,Password153!,
test_folder,,login,TestAccount_328,Mock user for system testing,,0,https://demoservice.org,sample_email_6,Password516!,
test_folder,1,login,TestAccount_329,Sample account for documentation,,0,https://testapp.net,demo_cat_37,Password569!,
test_folder,1,login,TestAccount_330,Mock user for system testing,,0,https://mocksite.com,test_user_472,Admin512#,
test_folder,1,login,TestAccount_331,Test account for development,,0,https://samplesite.edu,sample_banking_32,TestPass664,
test_folder,1,login,TestAccount_332,Mock user for system testing,,0,https://testapp.net,test_user_825,Password931!,
test_folder,,login,TestAccount_333,Mock user for system testing,,0,https://samplesite.edu,test_user_164,Admin104#,
test_folder,1,login,TestAccount_334,Test account for development,,0,https://samplesite.edu,sample_banking_90,Admin471#,
test_folder,,login,TestAccount_335,Sample account for documentation,,0,https://mocksite.com,demo_password_25,Password587!,
test_folder,,login,TestAccount_336,Mock user for system testing,,0,https://demoservice.org,test_user_813,Admin315#,
test_folder,,login,TestAccount_337,Test account for development,,0,https://mocksite.com,demo_cat_47,Admin518#,
test_folder,,login,TestAccount_338,Mock user for system testing,,0,https://samplesite.edu,demo_cat_41,Admin789#,
test_folder,1,login,TestAccount_339,Demo login for testing,,0,https://samplesite.edu,sample_social_32,Password742!,
test_folder,1,login,TestAccount_340,Test account for development,,0,https://samplesite.edu,demo_test_17,TestPass308,
test_folder,,login,TestAccount_341,Sample account for documentation,,0,https://mocksite.com,demo_love_13,TestPass156,
test_folder,1,login,TestAccount_342,Mock user for system testing,,0,https://testapp.net,sample_shopping_89,TestPass296,
test_folder,,login,TestAccount_343,Demo login for testing,,0,https://mocksite.com,demo_work_53,TestPass816,
test_folder,,login,TestAccount_344,Mock user for system testing,,0,https://testapp.net,demo_love_72,TestPass485,
test_folder,1,login,TestAccount_345,Mock user for system testing,,0,https://demoservice.org,test_user_200,Admin162#,
test_folder,,login,TestAccount_346,Mock user for system testing,,0,https://testapp.net,sample_social_58,Password398!,
test_folder,1,login,TestAccount_347,Mock user for system testing,,0,https://mocksite.com,sample_email_9,Password140!,
test_folder,,login,TestAccount_348,Sample account for documentation,,0,https://mocksite.com,test_user_866,Password521!,
test_folder,,login,TestAccount_349,Mock user for system testing,,0,https://samplesite.edu,sample_banking_42,TestPass280,
test_folder,,login,TestAccount_350,Demo login for testing,,0,https://testapp.net,sample_banking_94,Admin392#,
test_folder,1,login,TestAccount_351,Demo login for testing,,0,https://mocksite.com,sample_shopping_21,Password685!,
test_folder,1,login,TestAccount_352,Demo login for testing,,0,https://samplesite.edu,sample_social_77,Password362!,
test_folder,,login,TestAccount_353,Mock user for system testing,,0,https://mocksite.com,demo_test_85,TestPass463,
test_folder,,login,TestAccount_354,Demo login for testing,,0,https://testapp.net,demo_work_54,Password986!,
test_folder,,login,TestAccount_355,Sample account for documentation,,0,https://mocksite.com,test_user_306,Admin316#,
test_folder,,login,TestAccount_356,Test account for development,,0,https://demoservice.org,demo_cat_17,Admin357#,
test_folder,,login,TestAccount_357,Mock user for system testing,,0,https://demoservice.org,sample_shopping_53,TestPass762,
test_folder,1,login,TestAccount_358,Sample account for documentation,,0,https://demoservice.org,demo_work_73,Admin849#,
test_folder,1,login,TestAccount_359,Test account for development,,0,https://testapp.net,sample_social_89,Admin452#,
test_folder,1,login,TestAccount_360,Test account for development,,0,https://samplesite.edu,test_user_659,TestPass804,
test_folder,1,login,TestAccount_361,Test account for development,,0,https://samplesite.edu,test_user_623,TestPass603,
test_folder,1,login,TestAccount_362,Mock user for system testing,,0,https://samplesite.edu,test_user_384,Admin959#,
test_folder,1,login,TestAccount_363,Test account for development,,0,https://samplesite.edu,demo_cat_21,Password337!,
test_folder,,login,TestAccount_364,Mock user for system testing,,0,https://samplesite.edu,test_user_545,Password825!,
test_folder,1,login,TestAccount_365,Test account for development,,0,https://testapp.net,test_user_365,Password978!,
test_folder,1,login,TestAccount_366,Demo login for testing,,0,https://demoservice.org,sample_social_36,Admin893#,
test_folder,1,login,TestAccount_367,Sample account for documentation,,0,https://mocksite.com,demo_password_41,Password217!,
test_folder,1,login,TestAccount_368,Test account for development,,0,https://samplesite.edu,demo_password_47,Password589!,
test_folder,1,login,TestAccount_369,Mock user for system testing,,0,https://samplesite.edu,sample_email_94,Admin310#,
test_folder,1,login,TestAccount_370,Mock user for system testing,,0,https://mocksite.com,demo_test_23,Password811!,
test_folder,1,login,TestAccount_371,Demo login for testing,,0,https://mocksite.com,sample_shopping_75,TestPass340,
test_folder,1,login,TestAccount_372,Mock user for system testing,,0,https://testapp.net,demo_cat_58,Password367!,
test_folder,1,login,TestAccount_373,Sample account for documentation,,0,https://samplesite.edu,demo_test_78,Admin530#,
test_folder,,login,TestAccount_374,Sample account for documentation,,0,https://demoservice.org,demo_admin_25,Password905!,
test_folder,,login,TestAccount_375,Test account for development,,0,https://mocksite.com,test_user_233,TestPass853,
test_folder,1,login,TestAccount_376,Mock user for system testing,,0,https://testapp.net,sample_email_63,TestPass970,
test_folder,,login,TestAccount_377,Mock user for system testing,,0,https://testapp.net,sample_shopping_14,Password265!,
test_folder,,login,TestAccount_378,Mock user for system testing,,0,https://demoservice.org,sample_social_17,TestPass406,
test_folder,1,login,TestAccount_379,Test account for development,,0,https://demoservice.org,demo_love_77,TestPass400,
test_folder,1,login,TestAccount_380,Demo login for testing,,0,https://testapp.net,test_user_584,Admin677#,
test_folder,1,login,TestAccount_381,Mock user for system testing,,0,https://mocksite.com,demo_love_28,Password763!,
test_folder,,login,TestAccount_382,Sample account for documentation,,0,https://demoservice.org,sample_banking_66,Password533!,
test_folder,,login,TestAccount_383,Test account for development,,0,https://samplesite.edu,demo_work_11,TestPass159,
test_folder,1,login,TestAccount_384,Test account for development,,0,https://samplesite.edu,demo_admin_23,Password669!,
test_folder,1,login,TestAccount_385,Mock user for system testing,,0,https://mocksite.com,demo_work_59,TestPass260,
test_folder,1,login,TestAccount_386,Sample account for documentation,,0,https://mocksite.com,test_user_774,TestPass477,
test_folder,1,login,TestAccount_387,Mock user for system testing,,0,https://demoservice.org,sample_email_29,TestPass878,
test_folder,,login,TestAccount_388,Mock user for system testing,,0,https://demoservice.org,demo_password_85,TestPass386,
test_folder,1,login,TestAccount_389,Sample account for documentation,,0,https://testapp.net,test_user_515,Password545!,
test_folder,,login,TestAccount_390,Test account for development,,0,https://mocksite.com,test_user_699,Admin461#,
test_folder,,login,TestAccount_391,Test account for development,,0,https://testapp.net,sample_social_68,Password906!,
test_folder,,login,TestAccount_392,Demo login for testing,,0,https://mocksite.com,test_user_727,Password371!,
test_folder,1,login,TestAccount_393,Test account for development,,0,https://samplesite.edu,test_user_352,TestPass280,
test_folder,,login,TestAccount_394,Mock user for system testing,,0,https://samplesite.edu,sample_banking_30,Password415!,
test_folder,1,login,TestAccount_395,Mock user for system testing,,0,https://testapp.net,sample_banking_94,TestPass174,
test_folder,,login,TestAccount_396,Mock user for system testing,,0,https://mocksite.com,demo_work_15,Admin882#,
test_folder,,login,TestAccount_397,Demo login for testing,,0,https://samplesite.edu,demo_password_64,TestPass195,
test_folder,1,login,TestAccount_398,Demo login for testing,,0,https://testapp.net,test_user_598,TestPass451,
test_folder,,login,TestAccount_399,Test account for development,,0,https://mocksite.com,demo_love_61,TestPass362,
test_folder,,login,TestAccount_400,Mock user for system testing,,0,https://samplesite.edu,test_user_548,TestPass937,
test_folder,,login,TestAccount_401,Test account for development,,0,https://demoservice.org,sample_social_67,Password613!,
test_folder,,login,TestAccount_402,Mock user for system testing,,0,https://testapp.net,sample_email_4,Password179!,
test_folder,1,login,TestAccount_403,Demo login for testing,,0,https://samplesite.edu,test_user_140,Admin312#,
test_folder,,login,TestAccount_404,Sample account for documentation,,0,https://demoservice.org,test_user_769,Password715!,
test_folder,1,login,TestAccount_405,Mock user for system testing,,0,https://mocksite.com,test_user_595,TestPass190,
test_folder,,login,TestAccount_406,Demo login for testing,,0,https://mocksite.com,demo_test_52,Admin906#,
test_folder,1,login,TestAccount_407,Sample account for documentation,,0,https://samplesite.edu,demo_admin_67,Admin972#,
test_folder,1,login,TestAccount_408,Sample account for documentation,,0,https://mocksite.com,sample_shopping_7,TestPass973,
test_folder,1,login,TestAccount_409,Test account for development,,0,https://testapp.net,demo_cat_75,Password762!,
test_folder,,login,TestAccount_410,Demo login for testing,,0,https://testapp.net,test_user_297,Admin927#,
test_folder,,login,TestAccount_411,Test account for development,,0,https://testapp.net,sample_social_7,Admin232#,
test_folder,,login,TestAccount_412,Demo login for testing,,0,https://mocksite.com,test_user_463,Admin903#,
test_folder,1,login,TestAccount_413,Sample account for documentation,,0,https://testapp.net,demo_cat_86,Admin242#,
test_folder,1,login,TestAccount_414,Sample account for documentation,,0,https://mocksite.com,demo_work_97,Password971!,
test_folder,,login,TestAccount_415,Test account for development,,0,https://testapp.net,test_user_491,Admin164#,
test_folder,1,login,TestAccount_416,Demo login for testing,,0,https://demoservice.org,demo_test_45,Admin671#,
test_folder,1,login,TestAccount_417,Demo login for testing,,0,https://testapp.net,demo_cat_89,Password844!,
test_folder,1,login,TestAccount_418,Sample account for documentation,,0,https://demoservice.org,sample_email_5,Password546!,
test_folder,1,login,TestAccount_419,Sample account for documentation,,0,https://mocksite.com,sample_shopping_31,TestPass368,
test_folder,,login,TestAccount_420,Test account for development,,0,https://demoservice.org,demo_work_22,Password131!,
test_folder,1,login,TestAccount_421,Demo login for testing,,0,https://samplesite.edu,test_user_873,Password360!,
test_folder,1,login,TestAccount_422,Demo login for testing,,0,https://demoservice.org,demo_love_11,TestPass602,
test_folder,1,login,TestAccount_423,Demo login for testing,,0,https://mocksite.com,sample_email_95,TestPass330,
test_folder,,login,TestAccount_424,Test account for development,,0,https://samplesite.edu,sample_email_43,Admin355#,
test_folder,,login,TestAccount_425,Sample account for documentation,,0,https://testapp.net,test_user_389,Password469!,
test_folder,1,login,TestAccount_426,Demo login for testing,,0,https://demoservice.org,test_user_307,TestPass434,
test_folder,,login,TestAccount_427,Test account for development,,0,https://testapp.net,sample_banking_50,Password123!,
test_folder,1,login,TestAccount_428,Demo login for testing,,0,https://samplesite.edu,test_user_543,TestPass194,
test_folder,1,login,TestAccount_429,Test account for development,,0,https://testapp.net,sample_email_79,TestPass241,
test_folder,1,login,TestAccount_430,Sample account for documentation,,0,https://demoservice.org,demo_test_17,TestPass325,
test_folder,,login,TestAccount_431,Demo login for testing,,0,https://samplesite.edu,test_user_753,Admin273#,
test_folder,1,login,TestAccount_432,Sample account for documentation,,0,https://samplesite.edu,sample_email_27,TestPass112,
test_folder,1,login,TestAccount_433,Sample account for documentation,,0,https://mocksite.com,demo_password_35,Admin882#,
test_folder,,login,TestAccount_434,Demo login for testing,,0,https://samplesite.edu,demo_work_40,Password596!,
test_folder,1,login,TestAccount_435,Sample account for documentation,,0,https://testapp.net,demo_love_84,Password455!,
test_folder,1,login,TestAccount_436,Mock user for system testing,,0,https://mocksite.com,sample_social_60,TestPass581,
test_folder,1,login,TestAccount_437,Test account for development,,0,https://mocksite.com,sample_email_64,TestPass146,
test_folder,,login,TestAccount_438,Test account for development,,0,https://mocksite.com,test_user_566,Password288!,
test_folder,,login,TestAccount_439,Mock user for system testing,,0,https://mocksite.com,demo_password_39,TestPass197,
test_folder,1,login,TestAccount_440,Mock user for system testing,,0,https://testapp.net,sample_shopping_1,TestPass805,
test_folder,1,login,TestAccount_441,Mock user for system testing,,0,https://mocksite.com,test_user_737,Password387!,
test_folder,1,login,TestAccount_442,Mock user for system testing,,0,https://testapp.net,sample_social_16,Admin737#,
test_folder,,login,TestAccount_443,Test account for development,,0,https://testapp.net,sample_social_73,TestPass143,
test_folder,,login,TestAccount_444,Demo login for testing,,0,https://samplesite.edu,sample_email_75,Password939!,
test_folder,,login,TestAccount_445,Mock user for system testing,,0,https://samplesite.edu,test_user_783,Admin985#,
test_folder,1,login,TestAccount_446,Sample account for documentation,,0,https://mocksite.com,demo_test_77,Password460!,
test_folder,1,login,TestAccount_447,Test account for development,,0,https://demoservice.org,test_user_357,TestPass202,
test_folder,,login,TestAccount_448,Demo login for testing,,0,https://demoservice.org,test_user_852,Password684!,
test_folder,,login,TestAccount_449,Sample account for documentation,,0,https://testapp.net,sample_social_78,TestPass112,
test_folder,,login,TestAccount_450,Test account for development,,0,https://samplesite.edu,sample_banking_67,Password792!,
test_folder,,login,TestAccount_451,Demo login for testing,,0,https://samplesite.edu,sample_banking_5,TestPass983,
test_folder,,login,TestAccount_452,Sample account for documentation,,0,https://demoservice.org,demo_work_29,Admin986#,
test_folder,,login,TestAccount_453,Test account for development,,0,https://mocksite.com,demo_love_24,Admin456#,
test_folder,,login,TestAccount_454,Test account for development,,0,https://demoservice.org,sample_email_81,Admin798#,
test_folder,1,login,TestAccount_455,Demo login for testing,,0,https://demoservice.org,test_user_592,Admin925#,
test_folder,1,login,TestAccount_456,Sample account for documentation,,0,https://demoservice.org,sample_shopping_24,Admin597#,
test_folder,1,login,TestAccount_457,Sample account for documentation,,0,https://samplesite.edu,sample_email_92,Password514!,
test_folder,,login,TestAccount_458,Sample account for documentation,,0,https://testapp.net,demo_work_23,TestPass389,
test_folder,1,login,TestAccount_459,Sample account for documentation,,0,https://mocksite.com,test_user_345,Password731!,
test_folder,1,login,TestAccount_460,Sample account for documentation,,0,https://mocksite.com,test_user_757,Admin302#,
test_folder,1,login,TestAccount_461,Demo login for testing,,0,https://mocksite.com,sample_banking_20,Password154!,
test_folder,,login,TestAccount_462,Demo login for testing,,0,https://demoservice.org,sample_banking_24,Admin790#,
test_folder,,login,TestAccount_463,Test account for development,,0,https://testapp.net,sample_shopping_32,TestPass968,
test_folder,,login,TestAccount_464,Test account for development,,0,https://mocksite.com,sample_banking_5,Admin906#,
test_folder,1,login,TestAccount_465,Sample account for documentation,,0,https://samplesite.edu,demo_love_27,TestPass942,
test_folder,,login,TestAccount_466,Mock user for system testing,,0,https://testapp.net,demo_love_65,Admin474#,
test_folder,,login,TestAccount_467,Demo login for testing,,0,https://testapp.net,test_user_230,Admin436#,
test_folder,1,login,TestAccount_468,Sample account for documentation,,0,https://demoservice.org,sample_social_75,Password856!,
test_folder,1,login,TestAccount_469,Demo login for testing,,0,https://mocksite.com,test_user_580,TestPass103,
test_folder,1,login,TestAccount_470,Test account for development,,0,https://mocksite.com,test_user_239,TestPass142,
test_folder,1,login,TestAccount_471,Demo login for testing,,0,https://testapp.net,test_user_724,TestPass779,
test_folder,1,login,TestAccount_472,Test account for development,,0,https://testapp.net,test_user_685,TestPass557,
test_folder,1,login,TestAccount_473,Demo login for testing,,0,https://demoservice.org,sample_social_23,Password955!,
test_folder,1,login,TestAccount_474,Test account for development,,0,https://demoservice.org,sample_email_88,TestPass545,
test_folder,1,login,TestAccount_475,Test account for development,,0,https://demoservice.org,sample_banking_57,Admin412#,
test_folder,1,login,TestAccount_476,Sample account for documentation,,0,https://demoservice.org,demo_test_41,Admin402#,
test_folder,,login,TestAccount_477,Sample account for documentation,,0,https://samplesite.edu,test_user_383,Password861!,
test_folder,,login,TestAccount_478,Mock user for system testing,,0,https://samplesite.edu,demo_admin_84,Admin411#,
test_folder,1,login,TestAccount_479,Mock user for system testing,,0,https://mocksite.com,test_user_271,TestPass143,
test_folder,1,login,TestAccount_480,Sample account for documentation,,0,https://demoservice.org,test_user_341,Admin197#,
test_folder,1,login,TestAccount_481,Sample account for documentation,,0,https://demoservice.org,test_user_873,Password463!,
test_folder,1,login,TestAccount_482,Demo login for testing,,0,https://mocksite.com,test_user_612,Password557!,
test_folder,1,login,TestAccount_483,Mock user for system testing,,0,https://samplesite.edu,test_user_170,TestPass449,
test_folder,,login,TestAccount_484,Demo login for testing,,0,https://mocksite.com,sample_email_58,Password676!,
test_folder,,login,TestAccount_485,Demo login for testing,,0,https://testapp.net,demo_test_25,TestPass558,
test_folder,1,login,TestAccount_486,Demo login for testing,,0,https://mocksite.com,sample_shopping_40,TestPass142,
test_folder,,login,TestAccount_487,Mock user for system testing,,0,https://demoservice.org,sample_email_30,TestPass768,
test_folder,1,login,TestAccount_488,Test account for development,,0,https://demoservice.org,sample_social_66,TestPass591,
test_folder,,login,TestAccount_489,Test account for development,,0,https://mocksite.com,sample_banking_97,Password986!,
test_folder,,login,TestAccount_490,Mock user for system testing,,0,https://demoservice.org,test_user_338,TestPass695,
test_folder,,login,TestAccount_491,Sample account for documentation,,0,https://testapp.net,sample_banking_2,Admin957#,
test_folder,,login,TestAccount_492,Demo login for testing,,0,https://samplesite.edu,sample_shopping_42,Password383!,
test_folder,,login,TestAccount_493,Sample account for documentation,,0,https://samplesite.edu,test_user_339,Password681!,
test_folder,1,login,TestAccount_494,Demo login for testing,,0,https://samplesite.edu,demo_admin_63,TestPass944,
test_folder,1,login,TestAccount_495,Mock user for system testing,,0,https://samplesite.edu,demo_cat_98,Password512!,
test_folder,1,login,TestAccount_496,Demo login for testing,,0,https://samplesite.edu,test_user_905,Admin398#,
test_folder,1,login,TestAccount_497,Test account for development,,0,https://samplesite.edu,test_user_952,Password566!,
test_folder,,login,TestAccount_498,Sample account for documentation,,0,https://testapp.net,test_user_621,Admin731#,
test_folder,1,login,TestAccount_499,Test account for development,,0,https://mocksite.com,demo_work_17,Admin608#,
test_folder,,login,TestAccount_500,Test account for development,,0,https://mocksite.com,sample_social_90,TestPass516,
test_folder,,login,TestAccount_501,Test account for development,,0,https://samplesite.edu,test_user_416,TestPass568,
test_folder,,login,TestAccount_502,Test account for development,,0,https://mocksite.com,test_user_860,Password552!,
test_folder,1,login,TestAccount_503,Sample account for documentation,,0,https://demoservice.org,test_user_963,Password327!,
test_folder,,login,TestAccount_504,Mock user for system testing,,0,https://mocksite.com,sample_social_94,Password373!,
test_folder,1,login,TestAccount_505,Mock user for system testing,,0,https://mocksite.com,sample_email_34,Password431!,
test_folder,1,login,TestAccount_506,Demo login for testing,,0,https://demoservice.org,test_user_970,Password993!,
test_folder,,login,TestAccount_507,Sample account for documentation,,0,https://demoservice.org,demo_test_58,Password944!,
test_folder,1,login,TestAccount_508,Demo login for testing,,0,https://demoservice.org,demo_test_94,TestPass863,
test_folder,,login,TestAccount_509,Sample account for documentation,,0,https://demoservice.org,test_user_382,Password285!,
test_folder,1,login,TestAccount_510,Mock user for system testing,,0,https://samplesite.edu,sample_banking_44,Password334!,
test_folder,1,login,TestAccount_511,Test account for development,,0,https://samplesite.edu,sample_shopping_37,TestPass915,
test_folder,,login,TestAccount_512,Test account for development,,0,https://mocksite.com,sample_shopping_95,Admin857#,
test_folder,,login,TestAccount_513,Demo login for testing,,0,https://mocksite.com,test_user_984,TestPass417,
test_folder,,login,TestAccount_514,Sample account for documentation,,0,https://testapp.net,sample_banking_97,Password877!,
test_folder,1,login,TestAccount_515,Sample account for documentation,,0,https://testapp.net,test_user_260,Password493!,
test_folder,,login,TestAccount_516,Mock user for system testing,,0,https://mocksite.com,demo_password_35,Admin513#,
test_folder,1,login,TestAccount_517,Mock user for system testing,,0,https://testapp.net,test_user_726,Password972!,
test_folder,1,login,TestAccount_518,Mock user for system testing,,0,https://testapp.net,sample_banking_91,Admin323#,
test_folder,1,login,TestAccount_519,Mock user for system testing,,0,https://testapp.net,demo_test_79,Password555!,
test_folder,1,login,TestAccount_520,Mock user for system testing,,0,https://testapp.net,demo_password_71,TestPass558,
test_folder,,login,TestAccount_521,Sample account for documentation,,0,https://testapp.net,test_user_504,TestPass863,
test_folder,,login,TestAccount_522,Mock user for system testing,,0,https://testapp.net,sample_shopping_28,TestPass234,
test_folder,1,login,TestAccount_523,Test account for development,,0,https://testapp.net,sample_shopping_75,Password670!,
test_folder,1,login,TestAccount_524,Test account for development,,0,https://testapp.net,demo_admin_75,Admin501#,
test_folder,1,login,TestAccount_525,Demo login for testing,,0,https://demoservice.org,test_user_779,TestPass295,
test_folder,1,login,TestAccount_526,Demo login for testing,,0,https://demoservice.org,sample_banking_85,Admin102#,
test_folder,,login,TestAccount_527,Sample account for documentation,,0,https://mocksite.com,demo_test_12,TestPass318,
test_folder,1,login,TestAccount_528,Test account for development,,0,https://testapp.net,test_user_631,Password270!,
test_folder,1,login,TestAccount_529,Sample account for documentation,,0,https://mocksite.com,sample_email_55,TestPass909,
test_folder,,login,TestAccount_530,Mock user for system testing,,0,https://samplesite.edu,test_user_962,TestPass152,
test_folder,,login,TestAccount_531,Sample account for documentation,,0,https://samplesite.edu,demo_work_16,Admin265#,
test_folder,1,login,TestAccount_532,Sample account for documentation,,0,https://mocksite.com,test_user_338,TestPass706,
test_folder,1,login,TestAccount_533,Test account for development,,0,https://mocksite.com,sample_email_21,Admin593#,
test_folder,1,login,TestAccount_534,Demo login for testing,,0,https://samplesite.edu,test_user_728,TestPass292,
test_folder,1,login,TestAccount_535,Mock user for system testing,,0,https://mocksite.com,demo_work_95,TestPass538,
test_folder,,login,TestAccount_536,Test account for development,,0,https://mocksite.com,demo_work_23,Admin249#,
test_folder,1,login,TestAccount_537,Demo login for testing,,0,https://demoservice.org,sample_social_79,TestPass548,
test_folder,1,login,TestAccount_538,Sample account for documentation,,0,https://samplesite.edu,demo_cat_87,Password797!,
test_folder,1,login,TestAccount_539,Mock user for system testing,,0,https://testapp.net,demo_password_19,Admin259#,
test_folder,,login,TestAccount_540,Sample account for documentation,,0,https://samplesite.edu,demo_cat_28,Password308!,
test_folder,1,login,TestAccount_541,Demo login for testing,,0,https://demoservice.org,demo_password_17,Password556!,
test_folder,,login,TestAccount_542,Sample account for documentation,,0,https://mocksite.com,sample_shopping_69,TestPass320,
test_folder,,login,TestAccount_543,Mock user for system testing,,0,https://mocksite.com,demo_cat_82,Admin449#,
test_folder,1,login,TestAccount_544,Test account for development,,0,https://mocksite.com,demo_love_10,Admin623#,
test_folder,1,login,TestAccount_545,Sample account for documentation,,0,https://samplesite.edu,demo_cat_15,Password891!,
test_folder,,login,TestAccount_546,Test account for development,,0,https://testapp.net,sample_social_42,Password750!,
test_folder,,login,TestAccount_547,Demo login for testing,,0,https://testapp.net,demo_test_30,TestPass681,
test_folder,,login,TestAccount_548,Demo login for testing,,0,https://testapp.net,sample_social_79,Admin916#,
test_folder,1,login,TestAccount_549,Demo login for testing,,0,https://samplesite.edu,demo_love_84,TestPass841,
